,Set Score,Game Score,Serving at Start of Game?,Point Score,% Win,Number of Instances,Points Elapsed,Y,Stdev
9551,0-2,5-3,Returning,AD-40,0.666666666667,9,7,1,0.157134840264
9552,2-0,3-5,Serving,AD-40,0.75,8,7,1,0.153093108924
9553,0-2,5-3,Returning,40-AD,0.25,8,7,-1,0.153093108924
9554,2-0,3-5,Serving,Start of Game,0.7,40,0,0,0.0724568837309
9555,0-2,5-3,Returning,Start of Game,0.3,40,0,0,0.0724568837309
9556,2-0,4-0,Serving,0-15,0.909090909091,11,1,-1,0.0866784172041
9557,0-2,0-4,Returning,15-0,0.0909090909091,11,1,1,0.0866784172041
9558,2-0,4-0,Serving,0-30,1.0,2,2,-2,0.0
9559,0-2,0-4,Returning,30-0,0.0,2,2,2,0.0
9560,2-0,4-0,Serving,0-40,1.0,2,3,-3,0.0
9561,0-2,0-4,Returning,40-0,0.0,2,3,3,0.0
9562,2-0,4-0,Serving,15-0,1.0,23,1,1,0.0
9563,0-2,0-4,Returning,0-15,0.0,23,1,-1,0.0
9564,2-0,4-0,Serving,15-15,0.923076923077,13,2,0,0.0739053017562
9565,0-2,0-4,Returning,15-15,0.0769230769231,13,2,0,0.0739053017562
9566,2-0,4-0,Serving,15-30,0.666666666667,3,3,-1,0.272165526976
9567,0-2,0-4,Returning,30-15,0.333333333333,3,3,1,0.272165526976
9568,2-0,4-0,Serving,15-40,0.666666666667,3,4,-2,0.272165526976
9569,0-2,0-4,Returning,40-15,0.333333333333,3,4,2,0.272165526976
9570,2-0,4-0,Serving,30-0,1.0,19,2,2,0.0
9571,0-2,0-4,Returning,0-30,0.0,19,2,-2,0.0
9572,2-0,4-0,Serving,30-15,1.0,17,3,1,0.0
9573,0-2,0-4,Returning,15-30,0.0,17,3,-1,0.0
9574,2-0,4-0,Serving,30-30,1.0,6,4,0,0.0
9575,0-2,0-4,Returning,30-30,0.0,6,4,0,0.0
9576,2-0,4-0,Serving,30-40,1.0,3,5,-1,0.0
9577,0-2,0-4,Returning,40-30,0.0,3,5,1,0.0
9578,2-0,4-0,Serving,40-0,1.0,12,3,3,0.0
9579,0-2,0-4,Returning,0-40,0.0,12,3,-3,0.0
9580,2-0,4-0,Serving,40-15,1.0,13,4,2,0.0
9581,0-2,0-4,Returning,15-40,0.0,13,4,-2,0.0
9582,2-0,4-0,Serving,40-30,1.0,8,5,1,0.0
9583,0-2,0-4,Returning,30-40,0.0,8,5,-1,0.0
9584,2-0,4-0,Serving,40-40,1.0,12,6,0,0.0
9585,0-2,0-4,Returning,40-40,0.0,12,6,0,0.0
9586,2-0,4-0,Serving,40-AD,1.0,4,7,-1,0.0
9587,0-2,0-4,Returning,AD-40,0.0,4,7,1,0.0
9588,2-0,4-0,Serving,AD-40,1.0,8,7,1,0.0
9589,0-2,0-4,Returning,40-AD,0.0,8,7,-1,0.0
9590,2-0,4-0,Serving,Start of Game,0.970588235294,34,0,0,0.0289760107689
9591,0-2,0-4,Returning,Start of Game,0.0294117647059,34,0,0,0.0289760107689
9592,2-0,4-1,Serving,0-15,0.981818181818,55,1,-1,0.0180157707021
9593,0-2,1-4,Returning,15-0,0.0181818181818,55,1,1,0.0180157707021
9594,2-0,4-1,Serving,0-30,0.941176470588,17,2,-2,0.0570672058909
9595,0-2,1-4,Returning,30-0,0.0588235294118,17,2,2,0.0570672058909
9596,2-0,4-1,Serving,0-40,1.0,2,3,-3,0.0
9597,0-2,1-4,Returning,40-0,0.0,2,3,3,0.0
9598,2-0,4-1,Serving,15-0,1.0,97,1,1,0.0
9599,0-2,1-4,Returning,0-15,0.0,97,1,-1,0.0
9600,2-0,4-1,Serving,15-15,1.0,69,2,0,0.0
9601,0-2,1-4,Returning,15-15,0.0,69,2,0,0.0
9602,2-0,4-1,Serving,15-30,0.97619047619,42,3,-1,0.0235243695252
9603,0-2,1-4,Returning,30-15,0.0238095238095,42,3,1,0.0235243695252
9604,2-0,4-1,Serving,15-40,0.875,8,4,-2,0.116926793337
9605,0-2,1-4,Returning,40-15,0.125,8,4,2,0.116926793337
9606,2-0,4-1,Serving,30-0,1.0,66,2,2,0.0
9607,0-2,1-4,Returning,0-30,0.0,66,2,-2,0.0
9608,2-0,4-1,Serving,30-15,1.0,62,3,1,0.0
9609,0-2,1-4,Returning,15-30,0.0,62,3,-1,0.0
9610,2-0,4-1,Serving,30-30,1.0,56,4,0,0.0
9611,0-2,1-4,Returning,30-30,0.0,56,4,0,0.0
9612,2-0,4-1,Serving,30-40,0.933333333333,15,5,-1,0.064406118872
9613,0-2,1-4,Returning,40-30,0.0666666666667,15,5,1,0.064406118872
9614,2-0,4-1,Serving,40-0,1.0,46,3,3,0.0
9615,0-2,1-4,Returning,0-40,0.0,46,3,-3,0.0
9616,2-0,4-1,Serving,40-15,1.0,49,4,2,0.0
9617,0-2,1-4,Returning,15-40,0.0,49,4,-2,0.0
9618,2-0,4-1,Serving,40-30,1.0,67,5,1,0.0
9619,0-2,1-4,Returning,30-40,0.0,67,5,-1,0.0
9620,2-0,4-1,Serving,40-40,0.964285714286,56,6,0,0.0247987526725
9621,0-2,1-4,Returning,40-40,0.0357142857143,56,6,0,0.0247987526725
9622,2-0,4-1,Serving,40-AD,0.933333333333,15,7,-1,0.064406118872
9623,0-2,1-4,Returning,AD-40,0.0666666666667,15,7,1,0.064406118872
9624,2-0,4-1,Serving,AD-40,0.975609756098,41,7,1,0.0240909657719
9625,0-2,1-4,Returning,40-AD,0.0243902439024,41,7,-1,0.0240909657719
9626,2-0,4-1,Serving,Start of Game,0.993421052632,152,0,0,0.00655727038241
9627,0-2,1-4,Returning,Start of Game,0.00657894736842,152,0,0,0.00655727038241
9628,2-0,4-2,Serving,0-15,0.970588235294,34,1,-1,0.0289760107689
9629,0-2,2-4,Returning,15-0,0.0294117647059,34,1,1,0.0289760107689
9630,2-0,4-2,Serving,0-30,0.888888888889,9,2,-2,0.104756560176
9631,0-2,2-4,Returning,30-0,0.111111111111,9,2,2,0.104756560176
9632,2-0,4-2,Serving,0-40,0.857142857143,7,3,-3,0.132260014253
9633,0-2,2-4,Returning,40-0,0.142857142857,7,3,3,0.132260014253
9634,2-0,4-2,Serving,15-0,0.979381443299,97,1,1,0.0144284340623
9635,0-2,2-4,Returning,0-15,0.020618556701,97,1,-1,0.0144284340623
9636,2-0,4-2,Serving,15-15,0.982456140351,57,2,0,0.0173892851854
9637,0-2,2-4,Returning,15-15,0.0175438596491,57,2,0,0.0173892851854
9638,2-0,4-2,Serving,15-30,0.96,25,3,-1,0.0391918358845
9639,0-2,2-4,Returning,30-15,0.04,25,3,1,0.0391918358845
9640,2-0,4-2,Serving,15-40,0.909090909091,11,4,-2,0.0866784172041
9641,0-2,2-4,Returning,40-15,0.0909090909091,11,4,2,0.0866784172041
9642,2-0,4-2,Serving,30-0,0.984615384615,65,2,2,0.0152658134879
9643,0-2,2-4,Returning,0-30,0.0153846153846,65,2,-2,0.0152658134879
9644,2-0,4-2,Serving,30-15,0.980392156863,51,3,1,0.0194146577054
9645,0-2,2-4,Returning,15-30,0.0196078431373,51,3,-1,0.0194146577054
9646,2-0,4-2,Serving,30-30,0.97619047619,42,4,0,0.0235243695252
9647,0-2,2-4,Returning,30-30,0.0238095238095,42,4,0,0.0235243695252
9648,2-0,4-2,Serving,30-40,0.944444444444,18,5,-1,0.0539902953226
9649,0-2,2-4,Returning,40-30,0.0555555555556,18,5,1,0.0539902953226
9650,2-0,4-2,Serving,40-0,1.0,48,3,3,0.0
9651,0-2,2-4,Returning,0-40,0.0,48,3,-3,0.0
9652,2-0,4-2,Serving,40-15,0.975,40,4,2,0.0246855220727
9653,0-2,2-4,Returning,15-40,0.025,40,4,-2,0.0246855220727
9654,2-0,4-2,Serving,40-30,0.955555555556,45,5,1,0.0307206538568
9655,0-2,2-4,Returning,30-40,0.0444444444444,45,5,-1,0.0307206538568
9656,2-0,4-2,Serving,40-40,0.947368421053,38,6,0,0.0362235369269
9657,0-2,2-4,Returning,40-40,0.0526315789474,38,6,0,0.0362235369269
9658,2-0,4-2,Serving,40-AD,0.875,16,7,-1,0.0826797284708
9659,0-2,2-4,Returning,AD-40,0.125,16,7,1,0.0826797284708
9660,2-0,4-2,Serving,AD-40,1.0,22,7,1,0.0
9661,0-2,2-4,Returning,40-AD,0.0,22,7,-1,0.0
9662,2-0,4-2,Serving,Start of Game,0.977099236641,131,0,0,0.0130694908398
9663,0-2,2-4,Returning,Start of Game,0.0229007633588,131,0,0,0.0130694908398
9664,2-0,4-3,Serving,0-15,0.925925925926,54,1,-1,0.0356389055055
9665,0-2,3-4,Returning,15-0,0.0740740740741,54,1,1,0.0356389055055
9666,2-0,4-3,Serving,0-30,0.866666666667,15,2,-2,0.0877707451473
9667,0-2,3-4,Returning,30-0,0.133333333333,15,2,2,0.0877707451473
9668,2-0,4-3,Serving,0-40,1.0,6,3,-3,0.0
9669,0-2,3-4,Returning,40-0,0.0,6,3,3,0.0
9670,2-0,4-3,Serving,15-0,1.0,175,1,1,0.0
9671,0-2,3-4,Returning,0-15,0.0,175,1,-1,0.0
9672,2-0,4-3,Serving,15-15,0.979797979798,99,2,0,0.0141399564891
9673,0-2,3-4,Returning,15-15,0.020202020202,99,2,0,0.0141399564891
9674,2-0,4-3,Serving,15-30,0.939393939394,33,3,-1,0.0415360252632
9675,0-2,3-4,Returning,30-15,0.0606060606061,33,3,1,0.0415360252632
9676,2-0,4-3,Serving,15-40,0.9375,16,4,-2,0.0605153647845
9677,0-2,3-4,Returning,40-15,0.0625,16,4,2,0.0605153647845
9678,2-0,4-3,Serving,30-0,1.0,115,2,2,0.0
9679,0-2,3-4,Returning,0-30,0.0,115,2,-2,0.0
9680,2-0,4-3,Serving,30-15,0.979381443299,97,3,1,0.0144284340623
9681,0-2,3-4,Returning,15-30,0.020618556701,97,3,-1,0.0144284340623
9682,2-0,4-3,Serving,30-30,0.938775510204,49,4,0,0.0342488050276
9683,0-2,3-4,Returning,30-30,0.0612244897959,49,4,0,0.0342488050276
9684,2-0,4-3,Serving,30-40,0.933333333333,30,5,-1,0.0455420034043
9685,0-2,3-4,Returning,40-30,0.0666666666667,30,5,1,0.0455420034043
9686,2-0,4-3,Serving,40-0,1.0,93,3,3,0.0
9687,0-2,3-4,Returning,0-40,0.0,93,3,-3,0.0
9688,2-0,4-3,Serving,40-15,1.0,94,4,2,0.0
9689,0-2,3-4,Returning,15-40,0.0,94,4,-2,0.0
9690,2-0,4-3,Serving,40-30,0.964285714286,56,5,1,0.0247987526725
9691,0-2,3-4,Returning,30-40,0.0357142857143,56,5,-1,0.0247987526725
9692,2-0,4-3,Serving,40-40,0.940298507463,67,6,0,0.0289459672458
9693,0-2,3-4,Returning,40-40,0.0597014925373,67,6,0,0.0289459672458
9694,2-0,4-3,Serving,40-AD,0.928571428571,28,7,-1,0.0486703674192
9695,0-2,3-4,Returning,AD-40,0.0714285714286,28,7,1,0.0486703674192
9696,2-0,4-3,Serving,AD-40,0.948717948718,39,7,1,0.035319858037
9697,0-2,3-4,Returning,40-AD,0.0512820512821,39,7,-1,0.035319858037
9698,2-0,4-3,Serving,Start of Game,0.982532751092,229,0,0,0.00865701223304
9699,0-2,3-4,Returning,Start of Game,0.0174672489083,229,0,0,0.00865701223304
9700,2-0,4-4,Serving,0-15,0.878787878788,33,1,-1,0.0568143555492
9701,0-2,4-4,Returning,15-0,0.121212121212,33,1,1,0.0568143555492
9702,2-0,4-4,Serving,0-30,0.714285714286,7,2,-2,0.170746944191
9703,0-2,4-4,Returning,30-0,0.285714285714,7,2,2,0.170746944191
9704,2-0,4-4,Serving,0-40,1.0,2,3,-3,0.0
9705,0-2,4-4,Returning,40-0,0.0,2,3,3,0.0
9706,2-0,4-4,Serving,15-0,0.964285714286,84,1,1,0.0202480967684
9707,0-2,4-4,Returning,0-15,0.0357142857143,84,1,-1,0.0202480967684
9708,2-0,4-4,Serving,15-15,0.960784313725,51,2,0,0.0271805207876
9709,0-2,4-4,Returning,15-15,0.0392156862745,51,2,0,0.0271805207876
9710,2-0,4-4,Serving,15-30,0.84,25,3,-1,0.0733212111193
9711,0-2,4-4,Returning,30-15,0.16,25,3,1,0.0733212111193
9712,2-0,4-4,Serving,15-40,0.75,12,4,-2,0.125
9713,0-2,4-4,Returning,40-15,0.25,12,4,2,0.125
9714,2-0,4-4,Serving,30-0,0.949152542373,59,2,2,0.0286006974195
9715,0-2,4-4,Returning,0-30,0.0508474576271,59,2,-2,0.0286006974195
9716,2-0,4-4,Serving,30-15,0.957446808511,47,3,1,0.0294424853626
9717,0-2,4-4,Returning,15-30,0.0425531914894,47,3,-1,0.0294424853626
9718,2-0,4-4,Serving,30-30,0.892857142857,28,4,0,0.0584512205989
9719,0-2,4-4,Returning,30-30,0.107142857143,28,4,0,0.0584512205989
9720,2-0,4-4,Serving,30-40,0.894736842105,19,5,-1,0.0704059004274
9721,0-2,4-4,Returning,40-30,0.105263157895,19,5,1,0.0704059004274
9722,2-0,4-4,Serving,40-0,0.976744186047,43,3,3,0.0229838067722
9723,0-2,4-4,Returning,0-40,0.0232558139535,43,3,-3,0.0229838067722
9724,2-0,4-4,Serving,40-15,0.978723404255,47,4,2,0.0210490320282
9725,0-2,4-4,Returning,15-40,0.0212765957447,47,4,-2,0.0210490320282
9726,2-0,4-4,Serving,40-30,0.962962962963,27,5,1,0.0363446949232
9727,0-2,4-4,Returning,30-40,0.037037037037,27,5,-1,0.0363446949232
9728,2-0,4-4,Serving,40-40,1.0,27,6,0,0.0
9729,0-2,4-4,Returning,40-40,0.0,27,6,0,0.0
9730,2-0,4-4,Serving,40-AD,1.0,10,7,-1,0.0
9731,0-2,4-4,Returning,AD-40,0.0,10,7,1,0.0
9732,2-0,4-4,Serving,AD-40,1.0,17,7,1,0.0
9733,0-2,4-4,Returning,40-AD,0.0,17,7,-1,0.0
9734,2-0,4-4,Serving,Start of Game,0.940170940171,117,0,0,0.021926361496
9735,0-2,4-4,Returning,Start of Game,0.0598290598291,117,0,0,0.021926361496
9736,2-0,4-5,Serving,0-15,0.892857142857,56,1,-1,0.0413312544541
9737,0-2,5-4,Returning,15-0,0.107142857143,56,1,1,0.0413312544541
9738,2-0,4-5,Serving,0-30,0.789473684211,19,2,-2,0.0935287701725
9739,0-2,5-4,Returning,30-0,0.210526315789,19,2,2,0.0935287701725
9740,2-0,4-5,Serving,0-40,0.666666666667,6,3,-3,0.19245008973
9741,0-2,5-4,Returning,40-0,0.333333333333,6,3,3,0.19245008973
9742,2-0,4-5,Serving,15-0,0.93023255814,129,1,1,0.0224298987056
9743,0-2,5-4,Returning,0-15,0.0697674418605,129,1,-1,0.0224298987056
9744,2-0,4-5,Serving,15-15,0.948051948052,77,2,0,0.0252903790153
9745,0-2,5-4,Returning,15-15,0.0519480519481,77,2,0,0.0252903790153
9746,2-0,4-5,Serving,15-30,0.891891891892,37,3,-1,0.0510486638704
9747,0-2,5-4,Returning,30-15,0.108108108108,37,3,1,0.0510486638704
9748,2-0,4-5,Serving,15-40,0.857142857143,14,4,-2,0.0935219529583
9749,0-2,5-4,Returning,40-15,0.142857142857,14,4,2,0.0935219529583
9750,2-0,4-5,Serving,30-0,0.921348314607,89,2,2,0.0285345439731
9751,0-2,5-4,Returning,0-30,0.0786516853933,89,2,-2,0.0285345439731
9752,2-0,4-5,Serving,30-15,0.926829268293,82,3,1,0.0287581962291
9753,0-2,5-4,Returning,15-30,0.0731707317073,82,3,-1,0.0287581962291
9754,2-0,4-5,Serving,30-30,0.86,50,4,0,0.0490713765855
9755,0-2,5-4,Returning,30-30,0.14,50,4,0,0.0490713765855
9756,2-0,4-5,Serving,30-40,0.857142857143,21,5,-1,0.0763603548321
9757,0-2,5-4,Returning,40-30,0.142857142857,21,5,1,0.0763603548321
9758,2-0,4-5,Serving,40-0,0.95,60,3,3,0.0281365716936
9759,0-2,5-4,Returning,0-40,0.05,60,3,-3,0.0281365716936
9760,2-0,4-5,Serving,40-15,0.972602739726,73,4,2,0.0191055648508
9761,0-2,5-4,Returning,15-40,0.027397260274,73,4,-2,0.0191055648508
9762,2-0,4-5,Serving,40-30,0.907407407407,54,5,1,0.0394450401495
9763,0-2,5-4,Returning,30-40,0.0925925925926,54,5,-1,0.0394450401495
9764,2-0,4-5,Serving,40-40,0.771929824561,57,6,0,0.0555758010121
9765,0-2,5-4,Returning,40-40,0.228070175439,57,6,0,0.0555758010121
9766,2-0,4-5,Serving,40-AD,0.545454545455,22,7,-1,0.106158946931
9767,0-2,5-4,Returning,AD-40,0.454545454545,22,7,1,0.106158946931
9768,2-0,4-5,Serving,AD-40,0.914285714286,35,7,1,0.047318781212
9769,0-2,5-4,Returning,40-AD,0.0857142857143,35,7,-1,0.047318781212
9770,2-0,4-5,Serving,Start of Game,0.918918918919,185,0,0,0.0200683883962
9771,0-2,5-4,Returning,Start of Game,0.0810810810811,185,0,0,0.0200683883962
9772,2-0,5-0,Serving,0-15,1.0,9,1,-1,0.0
9773,0-2,0-5,Returning,15-0,0.0,9,1,1,0.0
9774,2-0,5-0,Serving,15-0,1.0,13,1,1,0.0
9775,0-2,0-5,Returning,0-15,0.0,13,1,-1,0.0
9776,2-0,5-0,Serving,15-15,1.0,14,2,0,0.0
9777,0-2,0-5,Returning,15-15,0.0,14,2,0,0.0
9778,2-0,5-0,Serving,15-30,1.0,3,3,-1,0.0
9779,0-2,0-5,Returning,30-15,0.0,3,3,1,0.0
9780,2-0,5-0,Serving,15-40,1.0,1,4,-2,0.0
9781,0-2,0-5,Returning,40-15,0.0,1,4,2,0.0
9782,2-0,5-0,Serving,30-0,1.0,8,2,2,0.0
9783,0-2,0-5,Returning,0-30,0.0,8,2,-2,0.0
9784,2-0,5-0,Serving,30-15,1.0,11,3,1,0.0
9785,0-2,0-5,Returning,15-30,0.0,11,3,-1,0.0
9786,2-0,5-0,Serving,30-30,1.0,8,4,0,0.0
9787,0-2,0-5,Returning,30-30,0.0,8,4,0,0.0
9788,2-0,5-0,Serving,30-40,1.0,1,5,-1,0.0
9789,0-2,0-5,Returning,40-30,0.0,1,5,1,0.0
9790,2-0,5-0,Serving,40-0,1.0,8,3,3,0.0
9791,0-2,0-5,Returning,0-40,0.0,8,3,-3,0.0
9792,2-0,5-0,Serving,40-15,1.0,6,4,2,0.0
9793,0-2,0-5,Returning,15-40,0.0,6,4,-2,0.0
9794,2-0,5-0,Serving,40-30,1.0,7,5,1,0.0
9795,0-2,0-5,Returning,30-40,0.0,7,5,-1,0.0
9796,2-0,5-0,Serving,40-40,1.0,9,6,0,0.0
9797,0-2,0-5,Returning,40-40,0.0,9,6,0,0.0
9798,2-0,5-0,Serving,40-AD,1.0,1,7,-1,0.0
9799,0-2,0-5,Returning,AD-40,0.0,1,7,1,0.0
9800,2-0,5-0,Serving,AD-40,1.0,8,7,1,0.0
9801,0-2,0-5,Returning,40-AD,0.0,8,7,-1,0.0
9802,2-0,5-0,Serving,Start of Game,1.0,22,0,0,0.0
9803,0-2,0-5,Returning,Start of Game,0.0,22,0,0,0.0
9804,2-0,5-1,Serving,0-15,1.0,15,1,-1,0.0
9805,0-2,1-5,Returning,15-0,0.0,15,1,1,0.0
9806,2-0,5-1,Serving,0-30,1.0,4,2,-2,0.0
9807,0-2,1-5,Returning,30-0,0.0,4,2,2,0.0
9808,2-0,5-1,Serving,15-0,1.0,53,1,1,0.0
9809,0-2,1-5,Returning,0-15,0.0,53,1,-1,0.0
9810,2-0,5-1,Serving,15-15,1.0,19,2,0,0.0
9811,0-2,1-5,Returning,15-15,0.0,19,2,0,0.0
9812,2-0,5-1,Serving,15-30,1.0,11,3,-1,0.0
9813,0-2,1-5,Returning,30-15,0.0,11,3,1,0.0
